,Hora,Tipo Dia,Energia PBA,Clima PBA,Energia GBA,Clima GBA,Año,Mes
30015,15.0,6.0,2028.6,16.2,6378.4,18.4,2021.0,6.0
30016,16.0,6.0,2016.9,15.3,6210.4,18.9,2021.0,6.0
30017,17.0,6.0,2007.0,14.1,6115.7,18.8,2021.0,6.0
30018,18.0,6.0,2085.4,13.4,6233.7,18.8,2021.0,6.0
30019,19.0,6.0,2224.6,13.0,6622.6,18.6,2021.0,6.0
30020,20.0,6.0,2264.8,12.6,6769.9,17.4,2021.0,6.0
30021,21.0,6.0,2257.1,12.5,6912.9,17.0,2021.0,6.0
30022,22.0,6.0,2182.2,10.7,6795.7,16.9,2021.0,6.0
30023,23.0,6.0,2117.2,10.7,6509.4,16.7,2021.0,6.0
30024,0.0,7.0,2023.3,10.6,6103.1,15.6,2021.0,6.0
30025,1.0,7.0,1926.7,11.1,5552.7,14.9,2021.0,6.0
30026,2.0,7.0,1861.7,10.7,5185.8,14.9,2021.0,6.0
30027,3.0,7.0,1801.8,10.1,4850.9,14.9,2021.0,6.0
30028,4.0,7.0,1769.4,9.8,4655.0,14.7,2021.0,6.0
30029,5.0,7.0,1733.6,8.6,4561.6,14.7,2021.0,6.0
30030,6.0,7.0,1747.4,8.1,4524.1,14.4,2021.0,6.0
30031,7.0,7.0,1774.7,8.3,4648.3,13.8,2021.0,6.0
30032,8.0,7.0,1820.5,7.8,4885.9,13.1,2021.0,6.0
30033,9.0,7.0,1846.1,7.2,5098.8,12.8,2021.0,6.0
30034,10.0,7.0,1872.5,9.0,5490.1,12.8,2021.0,6.0
30035,11.0,7.0,1933.9,11.4,5835.4,12.8,2021.0,6.0
30036,12.0,7.0,1922.2,12.5,5993.4,13.7,2021.0,6.0
30037,13.0,7.0,1901.2,13.4,6047.2,14.8,2021.0,6.0
30038,14.0,7.0,1826.5,14.8,6037.1,15.8,2021.0,6.0
30039,15.0,7.0,1811.6,15.7,5845.0,16.1,2021.0,6.0
30040,16.0,7.0,1834.3,16.0,5685.7,16.6,2021.0,6.0
30041,17.0,7.0,1820.8,15.2,5573.4,16.4,2021.0,6.0
30042,18.0,7.0,1920.3,12.6,5758.4,14.2,2021.0,6.0
30043,19.0,7.0,2108.4,7.1,6457.6,12.6,2021.0,6.0
30044,20.0,7.0,2177.3,10.3,6877.9,12.9,2021.0,6.0
30045,21.0,7.0,2206.0,9.3,7161.3,12.5,2021.0,6.0
30046,22.0,7.0,2132.3,8.5,7185.8,12.1,2021.0,6.0
30047,23.0,7.0,2060.7,8.3,6982.9,11.5,2021.0,6.0
30048,0.0,1.0,2006.7,8.0,6638.6,11.2,2021.0,6.0
30049,1.0,1.0,1911.8,7.3,6163.1,9.5,2021.0,6.0
30050,2.0,1.0,1803.7,7.1,5676.2,9.2,2021.0,6.0
30051,3.0,1.0,1732.3,7.5,5313.9,9.8,2021.0,6.0
30052,4.0,1.0,1622.2,7.1,5080.7,9.5,2021.0,6.0
30053,5.0,1.0,1572.2,5.1,4938.8,6.0,2021.0,6.0
30054,6.0,1.0,1537.4,3.7,4871.6,6.5,2021.0,6.0
30055,7.0,1.0,1535.1,3.1,4929.3,5.3,2021.0,6.0
30056,8.0,1.0,1569.5,3.9,5049.6,4.6,2021.0,6.0
30057,9.0,1.0,1535.5,7.0,5187.7,6.0,2021.0,6.0
30058,10.0,1.0,1605.0,9.3,5679.8,10.7,2021.0,6.0
30059,11.0,1.0,1660.5,11.1,5954.8,12.9,2021.0,6.0
30060,12.0,1.0,1677.1,12.3,5932.5,14.1,2021.0,6.0
30061,13.0,1.0,1655.0,13.0,5815.6,14.6,2021.0,6.0
30062,14.0,1.0,1645.8,13.7,5702.1,15.3,2021.0,6.0
30063,15.0,1.0,1633.3,13.2,5544.3,15.0,2021.0,6.0
30064,16.0,1.0,1624.6,13.8,5583.4,13.8,2021.0,6.0
30065,17.0,1.0,1661.4,11.4,5697.2,13.0,2021.0,6.0
30066,18.0,1.0,1746.1,10.0,6187.8,11.9,2021.0,6.0
30067,19.0,1.0,1948.2,8.4,7149.6,11.4,2021.0,6.0
30068,20.0,1.0,2034.1,7.8,7626.0,11.4,2021.0,6.0
30069,21.0,1.0,2062.3,7.8,7877.7,11.4,2021.0,6.0
30070,22.0,1.0,2040.7,6.6,7850.3,12.0,2021.0,6.0
30071,23.0,1.0,1967.7,6.3,7505.6,12.4,2021.0,6.0
30072,0.0,2.0,1875.5,6.1,6891.6,12.6,2021.0,6.0
30073,1.0,2.0,1792.6,6.9,6153.1,12.1,2021.0,6.0
30074,2.0,2.0,1689.8,6.3,5599.5,11.0,2021.0,6.0
30075,3.0,2.0,1629.5,7.5,5317.7,10.6,2021.0,6.0
30076,4.0,2.0,1605.6,7.2,5095.5,10.6,2021.0,6.0
30077,5.0,2.0,1628.0,6.9,4991.9,11.7,2021.0,6.0
30078,6.0,2.0,1731.4,7.1,5142.4,11.4,2021.0,6.0
30079,7.0,2.0,1800.8,6.9,5666.2,11.2,2021.0,6.0
30080,8.0,2.0,1918.7,5.3,6274.4,10.9,2021.0,6.0
30081,9.0,2.0,1956.4,6.7,6779.8,11.5,2021.0,6.0
30082,10.0,2.0,2083.7,8.5,7217.3,12.8,2021.0,6.0
30083,11.0,2.0,2088.9,10.6,7347.9,12.7,2021.0,6.0
30084,12.0,2.0,2155.6,11.3,7349.8,13.3,2021.0,6.0
30085,13.0,2.0,2135.1,12.8,7333.1,13.6,2021.0,6.0
30086,14.0,2.0,2110.5,13.9,7275.1,14.4,2021.0,6.0
30087,15.0,2.0,2090.9,13.6,7128.7,15.5,2021.0,6.0
30088,16.0,2.0,2119.3,13.9,7012.3,15.8,2021.0,6.0
30089,17.0,2.0,2112.7,12.8,6947.9,13.8,2021.0,6.0
30090,18.0,2.0,2141.3,11.9,7164.3,13.3,2021.0,6.0
30091,19.0,2.0,2305.5,11.5,7806.5,13.3,2021.0,6.0
30092,20.0,2.0,2357.6,11.2,8140.4,13.8,2021.0,6.0
30093,21.0,2.0,2197.5,10.1,8392.1,14.3,2021.0,6.0
30094,22.0,2.0,2301.7,7.8,8223.7,15.0,2021.0,6.0
30095,23.0,2.0,2148.6,6.3,7782.4,15.0,2021.0,6.0
30096,0.0,3.0,2089.4,5.6,7058.9,14.8,2021.0,6.0
30097,1.0,3.0,1965.3,4.2,6288.5,14.3,2021.0,6.0
30098,2.0,3.0,1872.7,9.2,5725.3,14.2,2021.0,6.0
30099,3.0,3.0,1826.2,8.8,5358.0,14.0,2021.0,6.0
30100,4.0,3.0,1804.3,9.2,5185.3,13.9,2021.0,6.0
30101,5.0,3.0,1790.0,9.2,5123.6,13.7,2021.0,6.0
30102,6.0,3.0,1768.0,9.1,5189.7,13.6,2021.0,6.0
30103,7.0,3.0,1872.0,7.3,5614.8,13.6,2021.0,6.0
30104,8.0,3.0,2001.3,5.9,6175.4,13.4,2021.0,6.0
30105,9.0,3.0,2057.3,7.4,6556.6,13.8,2021.0,6.0
30106,10.0,3.0,2115.7,10.3,6939.6,14.2,2021.0,6.0
30107,11.0,3.0,2133.4,11.9,7048.6,15.4,2021.0,6.0
30108,12.0,3.0,2149.6,14.5,6958.9,16.6,2021.0,6.0
30109,13.0,3.0,2131.1,15.8,6849.0,16.1,2021.0,6.0
30110,14.0,3.0,2030.6,16.7,6691.3,17.2,2021.0,6.0
30111,15.0,3.0,1947.9,17.4,6456.1,18.5,2021.0,6.0
30112,16.0,3.0,2003.2,17.3,6258.2,18.3,2021.0,6.0
30113,17.0,3.0,2012.4,16.9,6121.4,17.1,2021.0,6.0
30114,18.0,3.0,2054.0,14.9,6338.3,16.6,2021.0,6.0
30115,19.0,3.0,2229.6,13.7,6981.3,16.0,2021.0,6.0
30116,20.0,3.0,2310.8,13.2,7297.8,16.6,2021.0,6.0
30117,21.0,3.0,2308.6,12.7,7467.5,17.0,2021.0,6.0
30118,22.0,3.0,2245.4,12.1,7317.4,16.7,2021.0,6.0
30119,23.0,3.0,2175.7,12.3,6941.5,16.3,2021.0,6.0
30120,0.0,4.0,2089.2,12.6,6357.8,16.5,2021.0,6.0
30121,1.0,4.0,1941.0,12.6,5698.0,16.4,2021.0,6.0
30122,2.0,4.0,1837.9,12.9,5127.3,16.0,2021.0,6.0
30123,3.0,4.0,1766.6,13.3,4846.1,15.6,2021.0,6.0
30124,4.0,4.0,1747.7,14.0,4707.4,15.5,2021.0,6.0
30125,5.0,4.0,1777.6,14.0,4682.0,15.4,2021.0,6.0
30126,6.0,4.0,1791.4,13.8,4788.6,15.4,2021.0,6.0
30127,7.0,4.0,1867.1,13.8,5155.1,15.5,2021.0,6.0
30128,8.0,4.0,1976.9,14.0,5665.4,15.7,2021.0,6.0
30129,9.0,4.0,2016.1,14.2,6001.7,15.8,2021.0,6.0
30130,10.0,4.0,2075.7,14.4,6335.5,16.0,2021.0,6.0
30131,11.0,4.0,2061.1,15.0,6528.5,16.5,2021.0,6.0
30132,12.0,4.0,2046.5,16.1,6567.7,17.2,2021.0,6.0
30133,13.0,4.0,2042.2,16.4,6547.3,17.4,2021.0,6.0
30134,14.0,4.0,2004.8,17.3,6535.6,17.6,2021.0,6.0
30135,15.0,4.0,2010.4,17.4,6444.2,17.9,2021.0,6.0
30136,16.0,4.0,2040.0,17.3,6365.1,17.3,2021.0,6.0
30137,17.0,4.0,2061.1,15.0,6333.5,17.1,2021.0,6.0
30138,18.0,4.0,2125.2,14.3,6462.8,16.9,2021.0,6.0
30139,19.0,4.0,2200.9,14.2,6884.4,16.9,2021.0,6.0
30140,20.0,4.0,2256.4,14.3,7084.6,16.7,2021.0,6.0
30141,21.0,4.0,2303.0,14.3,7241.2,16.7,2021.0,6.0
30142,22.0,4.0,2237.0,14.6,7079.9,16.4,2021.0,6.0
30143,23.0,4.0,2087.3,14.6,6676.5,16.3,2021.0,6.0
30144,0.0,5.0,1990.9,14.7,6148.0,15.5,2021.0,6.0
30145,1.0,5.0,1890.3,14.7,5577.3,14.5,2021.0,6.0
30146,2.0,5.0,1842.3,14.5,5037.9,14.2,2021.0,6.0
30147,3.0,5.0,1745.8,14.3,4773.9,13.9,2021.0,6.0
30148,4.0,5.0,1768.6,14.1,4645.1,13.6,2021.0,6.0
30149,5.0,5.0,1762.8,13.6,4604.1,13.3,2021.0,6.0
30150,6.0,5.0,1800.0,13.0,4699.3,14.3,2021.0,6.0
30151,7.0,5.0,1844.3,12.5,5040.1,14.0,2021.0,6.0
30152,8.0,5.0,1939.7,13.0,5641.7,13.9,2021.0,6.0
30153,9.0,5.0,1971.6,13.7,5967.1,13.9,2021.0,6.0
30154,10.0,5.0,2028.8,14.1,6266.4,15.2,2021.0,6.0
30155,11.0,5.0,2082.8,13.8,6390.2,17.2,2021.0,6.0
30156,12.0,5.0,2028.7,14.6,6314.5,19.0,2021.0,6.0
30157,13.0,5.0,2009.4,14.2,6222.9,20.2,2021.0,6.0
30158,14.0,5.0,1984.7,14.6,6164.3,19.8,2021.0,6.0
30159,15.0,5.0,2001.8,14.8,6003.9,19.9,2021.0,6.0
30160,16.0,5.0,1986.3,14.2,5817.9,20.6,2021.0,6.0
30161,17.0,5.0,2016.4,13.3,5724.1,19.4,2021.0,6.0
30162,18.0,5.0,2047.4,11.9,5885.6,16.9,2021.0,6.0
30163,19.0,5.0,2228.0,10.8,6617.4,15.4,2021.0,6.0
30164,20.0,5.0,2282.4,9.8,7086.7,14.3,2021.0,6.0
30165,21.0,5.0,2315.2,9.3,7440.9,13.8,2021.0,6.0
30166,22.0,5.0,2274.6,8.7,7453.7,12.7,2021.0,6.0
30167,23.0,5.0,2199.2,8.1,7176.0,12.0,2021.0,6.0
30168,0.0,6.0,2096.0,7.7,6690.7,11.5,2021.0,6.0
30169,1.0,6.0,1968.3,7.1,6051.1,9.9,2021.0,6.0
30170,2.0,6.0,1887.3,6.7,5518.1,9.7,2021.0,6.0
30171,3.0,6.0,1802.7,6.2,5238.8,8.0,2021.0,6.0
30172,4.0,6.0,1776.2,6.4,5106.2,7.5,2021.0,6.0
30173,5.0,6.0,1750.7,6.7,5073.9,5.7,2021.0,6.0
30174,6.0,6.0,1767.6,6.7,5191.1,6.0,2021.0,6.0
30175,7.0,6.0,1848.0,4.5,5666.5,5.4,2021.0,6.0
30176,8.0,6.0,1973.7,5.3,6307.5,4.9,2021.0,6.0
30177,9.0,6.0,2042.1,6.5,6844.9,6.0,2021.0,6.0
30178,10.0,6.0,2107.9,8.2,7396.5,10.4,2021.0,6.0
30179,11.0,6.0,2149.9,9.8,7528.3,12.4,2021.0,6.0
30180,12.0,6.0,2144.7,11.0,7460.2,14.0,2021.0,6.0
30181,13.0,6.0,2075.6,11.4,7283.7,15.0,2021.0,6.0
30182,14.0,6.0,2036.6,12.1,7045.7,16.5,2021.0,6.0
30183,15.0,6.0,2040.4,12.3,6851.6,16.8,2021.0,6.0
30184,16.0,6.0,2061.8,13.1,6739.2,16.6,2021.0,6.0
30185,17.0,6.0,2066.0,12.4,6656.1,15.6,2021.0,6.0
30186,18.0,6.0,2115.2,10.3,6799.3,15.0,2021.0,6.0
30187,19.0,6.0,2301.6,9.1,7479.9,14.5,2021.0,6.0
30188,20.0,6.0,2157.9,7.9,7839.9,14.0,2021.0,6.0
30189,21.0,6.0,2168.1,7.6,8110.6,13.2,2021.0,6.0
30190,22.0,6.0,2334.6,6.1,8059.6,12.8,2021.0,6.0
30191,23.0,6.0,2222.3,5.7,7723.0,13.0,2021.0,6.0
30192,0.0,7.0,2117.1,6.6,7232.5,12.6,2021.0,6.0
30193,1.0,7.0,2032.0,6.7,6601.1,12.1,2021.0,6.0
30194,2.0,7.0,1908.9,6.2,5950.1,11.8,2021.0,6.0
30195,3.0,7.0,1832.5,5.8,5574.0,11.6,2021.0,6.0
30196,4.0,7.0,1789.1,5.9,5351.0,11.4,2021.0,6.0
30197,5.0,7.0,1788.6,5.8,5202.6,11.4,2021.0,6.0
30198,6.0,7.0,1789.6,5.1,5138.3,10.8,2021.0,6.0
30199,7.0,7.0,1852.2,5.8,5273.5,10.7,2021.0,6.0
30200,8.0,7.0,1885.4,9.292307692307691,5530.6,10.6,2021.0,6.0
30201,9.0,7.0,1903.3,6.1,5724.8,11.6,2021.0,6.0
30202,10.0,7.0,1960.9,9.4,6065.0,14.7,2021.0,6.0
30203,11.0,7.0,1996.4,12.2,6114.8,17.3,2021.0,6.0
30204,12.0,7.0,1925.5,14.4,5872.2,17.3,2021.0,6.0
30205,13.0,7.0,1869.5,17.2,5623.7,22.1,2021.0,6.0
30206,14.0,7.0,1837.2,20.6,5413.4,23.2,2021.0,6.0
30207,15.0,7.0,1811.4,21.7,5164.7,23.4,2021.0,6.0
30208,16.0,7.0,1757.6,21.4,4978.2,22.5,2021.0,6.0
30209,17.0,7.0,1730.3,19.1,4953.4,21.2,2021.0,6.0
30210,18.0,7.0,1807.0,16.2,5160.5,19.7,2021.0,6.0
30211,19.0,7.0,2009.8,14.7,5878.4,19.3,2021.0,6.0
30212,20.0,7.0,2102.7,13.4,6215.9,18.7,2021.0,6.0
30213,21.0,7.0,2120.9,12.3,6394.6,18.3,2021.0,6.0
30214,22.0,7.0,2056.4,11.2,6340.4,17.7,2021.0,6.0
30215,23.0,7.0,1969.4,11.6,6104.7,17.3,2021.0,6.0
30216,0.0,1.0,1949.7,10.0,5803.8,16.5,2021.0,6.0
30217,1.0,1.0,1839.8,9.4,5395.3,15.9,2021.0,6.0
30218,2.0,1.0,1716.2,9.6,4973.1,15.2,2021.0,6.0
30219,3.0,1.0,1612.4,9.1,4702.4,15.1,2021.0,6.0
30220,4.0,1.0,1551.4,8.7,4464.6,14.3,2021.0,6.0
30221,5.0,1.0,1542.0,9.5,4353.3,13.9,2021.0,6.0
30222,6.0,1.0,1506.5,9.0,4306.2,13.6,2021.0,6.0
30223,7.0,1.0,1504.6,9.3,4361.0,14.2,2021.0,6.0
30224,8.0,1.0,1523.2,8.4,4440.6,13.5,2021.0,6.0
30225,9.0,1.0,1454.2,9.3,4508.2,13.7,2021.0,6.0
30226,10.0,1.0,1521.4,10.2,4835.6,15.8,2021.0,6.0
30227,11.0,1.0,1576.0,11.7,5006.7,17.6,2021.0,6.0
30228,12.0,1.0,1585.7,12.9,4986.0,19.6,2021.0,6.0
30229,13.0,1.0,1550.4,15.8,4924.9,21.2,2021.0,6.0
30230,14.0,1.0,1535.3,18.2,4792.4,22.8,2021.0,6.0
30231,15.0,1.0,1505.0,19.4,4582.0,23.0,2021.0,6.0
30232,16.0,1.0,1502.1,19.6,4442.3,22.8,2021.0,6.0
30233,17.0,1.0,1485.0,19.0,4413.1,20.5,2021.0,6.0
30234,18.0,1.0,1537.1,16.7,4706.4,18.4,2021.0,6.0
30235,19.0,1.0,1771.2,15.7,5559.2,18.0,2021.0,6.0
30236,20.0,1.0,1886.3,14.1,5980.0,17.3,2021.0,6.0
30237,21.0,1.0,1913.4,13.0,6242.1,17.1,2021.0,6.0
30238,22.0,1.0,1878.1,13.1,6234.1,17.0,2021.0,6.0
30239,23.0,1.0,1829.6,13.1,5969.4,16.6,2021.0,6.0
30240,0.0,2.0,1768.5,12.6,5578.3,16.1,2021.0,6.0
30241,1.0,2.0,1706.9,12.4,5119.4,15.8,2021.0,6.0
30242,2.0,2.0,1638.3,11.8,4672.9,14.2,2021.0,6.0
30243,3.0,2.0,1598.9,10.3,4417.6,13.6,2021.0,6.0
30244,4.0,2.0,1566.7,10.6,4308.4,13.2,2021.0,6.0
30245,5.0,2.0,1564.6,11.8,4316.5,13.0,2021.0,6.0
30246,6.0,2.0,1646.1,12.1,4467.7,12.8,2021.0,6.0
30247,7.0,2.0,1747.3,11.8,4950.4,12.8,2021.0,6.0
30248,8.0,2.0,1885.5,11.6,5590.7,12.6,2021.0,6.0
30249,9.0,2.0,1944.4,11.7,5988.6,13.0,2021.0,6.0
30250,10.0,2.0,2029.0,12.2,6360.3,15.6,2021.0,6.0
30251,11.0,2.0,2068.3,12.2,6457.5,16.2,2021.0,6.0
30252,12.0,2.0,2080.8,12.5,6400.7,17.2,2021.0,6.0
30253,13.0,2.0,2072.7,13.1,6447.6,17.2,2021.0,6.0
30254,14.0,2.0,2033.3,13.1,6591.4,15.7,2021.0,6.0
30255,15.0,2.0,2043.0,13.0,6703.9,15.0,2021.0,6.0
30256,16.0,2.0,2033.7,12.4,6713.6,15.1,2021.0,6.0
30257,17.0,2.0,2051.7,11.9,6668.0,15.0,2021.0,6.0
30258,18.0,2.0,2160.6,10.2,6905.0,14.7,2021.0,6.0
30259,19.0,2.0,2296.6,9.0,7436.7,14.2,2021.0,6.0
30260,20.0,2.0,2338.0,9.6,7733.6,13.4,2021.0,6.0
30261,21.0,2.0,2328.5,8.1,8059.3,12.7,2021.0,6.0
30262,22.0,2.0,2262.3,7.3,7946.0,11.5,2021.0,6.0
30263,23.0,2.0,2166.6,6.5,7589.2,10.7,2021.0,6.0
30264,0.0,3.0,2080.6,6.5,7024.1,10.2,2021.0,6.0
30265,1.0,3.0,1965.9,6.3,6405.3,9.2,2021.0,6.0
30266,2.0,3.0,1864.9,5.6,5736.1,8.4,2021.0,6.0
30267,3.0,3.0,1794.0,4.9,5444.1,8.1,2021.0,6.0
30268,4.0,3.0,1790.1,4.9,5298.6,7.1,2021.0,6.0
30269,5.0,3.0,1787.8,6.1,5218.7,6.4,2021.0,6.0
30270,6.0,3.0,1799.4,5.7,5346.9,6.0,2021.0,6.0
30271,7.0,3.0,1864.6,5.3,5917.6,5.5,2021.0,6.0
30272,8.0,3.0,1989.1,5.9,6628.5,4.8,2021.0,6.0
30273,9.0,3.0,2041.4,6.2,7233.0,5.1,2021.0,6.0
30274,10.0,3.0,2131.9,7.0,7717.3,7.2,2021.0,6.0
30275,11.0,3.0,2183.8,8.9,7927.5,8.8,2021.0,6.0
30276,12.0,3.0,2192.1,9.9,7893.9,11.0,2021.0,6.0
30277,13.0,3.0,2163.9,8.3,7780.6,12.6,2021.0,6.0
30278,14.0,3.0,2120.6,8.5,7784.6,12.4,2021.0,6.0
30279,15.0,3.0,2132.7,9.9,7748.1,12.9,2021.0,6.0
30280,16.0,3.0,2118.6,10.1,7565.0,12.8,2021.0,6.0
30281,17.0,3.0,2142.3,8.8,7547.1,11.7,2021.0,6.0
30282,18.0,3.0,2187.8,8.7,7657.0,10.8,2021.0,6.0
30283,19.0,3.0,2342.5,7.7,8474.9,10.3,2021.0,6.0
30284,20.0,3.0,2134.0,7.6,8632.3,8.8,2021.0,6.0
30285,21.0,3.0,2159.3,8.0,8372.5,8.5,2021.0,6.0
30286,22.0,3.0,2200.9,8.2,8387.0,7.7,2021.0,6.0
30287,23.0,3.0,2350.6,8.4,8760.7,7.3,2021.0,6.0
30288,0.0,4.0,2229.0,7.2,7991.3,6.3,2021.0,6.0
30289,1.0,4.0,2082.6,7.8,7158.6,7.0,2021.0,6.0
30290,2.0,4.0,1966.5,7.5,6435.7,6.3,2021.0,6.0
30291,3.0,4.0,1917.4,6.8,6017.3,5.2,2021.0,6.0
30292,4.0,4.0,1878.3,7.5,5845.0,4.9,2021.0,6.0
30293,5.0,4.0,1873.2,7.0,5815.8,4.7,2021.0,6.0
30294,6.0,4.0,1890.9,7.0,5928.5,4.9,2021.0,6.0
30295,7.0,4.0,1948.6,6.9,6474.7,4.9,2021.0,6.0
30296,8.0,4.0,2097.8,7.4,7230.9,4.8,2021.0,6.0
30297,9.0,4.0,2192.6,7.4,7676.5,4.8,2021.0,6.0
30298,10.0,4.0,2262.1,9.0,8307.2,5.9,2021.0,6.0
30299,11.0,4.0,2322.7,9.1,8625.8,7.8,2021.0,6.0
30300,12.0,4.0,2340.0,9.5,8703.5,9.2,2021.0,6.0
30301,13.0,4.0,2341.2,9.0,8604.1,9.6,2021.0,6.0
30302,14.0,4.0,2324.8,9.9,8467.4,10.0,2021.0,6.0
30303,15.0,4.0,2301.4,9.4,8623.7,9.8,2021.0,6.0
30304,16.0,4.0,2164.2,9.3,8561.1,9.8,2021.0,6.0
30305,17.0,4.0,2221.8,8.8,8468.7,9.6,2021.0,6.0
30306,18.0,4.0,2346.0,7.5,8661.4,9.1,2021.0,6.0
30307,19.0,4.0,2171.6,6.7,8644.5,8.6,2021.0,6.0
30308,20.0,4.0,2155.3,6.3,8703.4,8.7,2021.0,6.0
30309,21.0,4.0,2156.6,5.4,8402.0,8.7,2021.0,6.0
30310,22.0,4.0,2176.0,4.6,8107.0,8.6,2021.0,6.0
30311,23.0,4.0,2356.8,0.0,8339.8,8.0,2021.0,6.0
30312,0.0,5.0,2246.8,2.6,8401.9,7.7,2021.0,6.0
30313,1.0,5.0,2135.8,3.2,7357.9,7.4,2021.0,6.0
30314,2.0,5.0,1990.0,2.2,6674.6,7.2,2021.0,6.0
30315,3.0,5.0,1892.5,2.8,6286.2,6.5,2021.0,6.0
30316,4.0,5.0,1828.0,2.6,6064.5,6.0,2021.0,6.0
30317,5.0,5.0,1830.8,3.0,5990.8,5.2,2021.0,6.0
30318,6.0,5.0,1825.6,1.4,6130.4,5.1,2021.0,6.0
30319,7.0,5.0,1929.9,0.0,6626.2,4.7,2021.0,6.0
30320,8.0,5.0,2075.9,3.6,7378.0,3.8,2021.0,6.0
30321,9.0,5.0,2126.2,4.0,7896.7,3.6,2021.0,6.0
30322,10.0,5.0,2217.5,4.9,8328.3,6.2,2021.0,6.0
30323,11.0,5.0,2270.2,6.7,8538.7,9.1,2021.0,6.0
30324,12.0,5.0,2239.8,9.1,8506.9,10.5,2021.0,6.0
30325,13.0,5.0,2221.3,8.3,8311.4,10.7,2021.0,6.0
30326,14.0,5.0,2188.3,6.9,8228.9,11.4,2021.0,6.0
30327,15.0,5.0,2191.7,7.3,8262.5,10.3,2021.0,6.0
30328,16.0,5.0,2187.1,7.9,8246.6,9.9,2021.0,6.0
30329,17.0,5.0,2185.2,6.8,8235.3,10.1,2021.0,6.0
30330,18.0,5.0,2254.4,6.3,8414.1,8.8,2021.0,6.0
30331,19.0,5.0,2166.4,5.3,8666.7,7.4,2021.0,6.0
30332,20.0,5.0,2134.8,6.0,8575.7,6.5,2021.0,6.0
30333,21.0,5.0,2131.3,5.1,8547.2,5.9,2021.0,6.0
30334,22.0,5.0,2206.6,3.5,8508.5,5.2,2021.0,6.0
30335,23.0,5.0,2331.1,2.4,8597.5,4.3,2021.0,6.0
30336,0.0,6.0,2229.9,1.7,8518.1,4.2,2021.0,6.0
30337,1.0,6.0,2095.3,3.4,7572.7,3.0,2021.0,6.0
30338,2.0,6.0,1969.0,1.1,6853.5,3.2,2021.0,6.0
30339,3.0,6.0,1899.6,2.0,6447.7,2.9,2021.0,6.0
30340,4.0,6.0,1852.3,0.0,6234.3,2.9,2021.0,6.0
30341,5.0,6.0,1872.3,2.4,6178.7,2.7,2021.0,6.0
30342,6.0,6.0,1860.6,2.1,6277.7,2.9,2021.0,6.0
30343,7.0,6.0,1936.4,2.4,6819.7,3.2,2021.0,6.0
30344,8.0,6.0,2083.4,3.0,7557.8,4.1,2021.0,6.0
30345,9.0,6.0,2175.7,3.5,8071.3,4.0,2021.0,6.0
30346,10.0,6.0,2303.1,4.1,8609.0,7.3,2021.0,6.0
30347,11.0,6.0,2299.1,7.0,8787.0,9.6,2021.0,6.0
30348,12.0,6.0,2273.9,8.5,8662.2,10.9,2021.0,6.0
30349,13.0,6.0,2341.7,8.1,8597.1,10.6,2021.0,6.0
30350,14.0,6.0,2288.6,9.0,8534.8,10.7,2021.0,6.0
30351,15.0,6.0,2307.4,8.9,8523.3,10.6,2021.0,6.0
30352,16.0,6.0,2278.4,8.9,8481.3,10.3,2021.0,6.0
30353,17.0,6.0,2303.2,8.2,8395.5,10.1,2021.0,6.0
30354,18.0,6.0,2324.8,7.4,8502.0,8.9,2021.0,6.0
30355,19.0,6.0,2159.3,7.6,8339.8,7.0,2021.0,6.0
30356,20.0,6.0,2144.6,7.1,8519.4,6.0,2021.0,6.0
30357,21.0,6.0,2088.2,6.3,8433.1,5.4,2021.0,6.0
30358,22.0,6.0,2136.1,4.0,8525.5,4.9,2021.0,6.0
30359,23.0,6.0,2340.2,3.7,8373.6,4.5,2021.0,6.0
30360,0.0,7.0,2307.6,3.2,8649.7,4.2,2021.0,6.0
30361,1.0,7.0,2163.6,2.6,7801.6,3.7,2021.0,6.0
30362,2.0,7.0,2063.5,2.4,7047.3,3.7,2021.0,6.0
30363,3.0,7.0,1969.6,2.8,6539.9,3.8,2021.0,6.0
30364,4.0,7.0,1941.4,1.4,6292.1,3.2,2021.0,6.0
30365,5.0,7.0,1934.2,1.6,6140.2,2.9,2021.0,6.0
30366,6.0,7.0,1926.6,1.6,6094.8,2.6,2021.0,6.0
30367,7.0,7.0,1979.0,2.0,6255.1,2.6,2021.0,6.0
30368,8.0,7.0,2020.6,1.8,6593.8,2.4,2021.0,6.0
30369,9.0,7.0,2034.4,3.5,6974.4,4.1,2021.0,6.0
30370,10.0,7.0,2099.1,4.8,7530.5,9.0,2021.0,6.0
30371,11.0,7.0,2154.8,8.0,7712.4,11.3,2021.0,6.0
30372,12.0,7.0,2096.0,9.4,7472.4,11.7,2021.0,6.0
30373,13.0,7.0,2070.4,9.8,7242.0,12.5,2021.0,6.0
30374,14.0,7.0,2034.8,10.1,7124.4,13.3,2021.0,6.0
30375,15.0,7.0,2010.0,10.8,7057.1,13.1,2021.0,6.0
30376,16.0,7.0,2002.7,10.5,7002.9,12.9,2021.0,6.0
30377,17.0,7.0,2029.2,9.3,6981.3,11.4,2021.0,6.0
30378,18.0,7.0,2099.8,6.8,7245.9,9.9,2021.0,6.0
30379,19.0,7.0,2283.7,5.1,8087.6,8.2,2021.0,6.0
30380,20.0,7.0,2161.2,3.8,8606.5,6.8,2021.0,6.0
30381,21.0,7.0,2168.7,2.1,8904.0,6.1,2021.0,6.0
